情绪标签,时间,性别,评论
正面,2024-04-18 06:58:36 北京时间,保密,合着全国几百个城市都是南京啊……
负面,2024-04-18 09:01:06 北京时间,保密,回复 @B7Rの鬼神 : 宁沪杭北上广深全是移民!
中立,2024-04-18 09:15:06 北京时间,保密,回复 @乐舞庭然 :你是山东哪里的[笑哭]
中立,2024-04-18 17:28:20 北京时间,保密,吸虹，大多父母不是本地的。人口增长但是大部分是迁移导致并不是新生。
负面,2024-04-19 00:45:20 北京时间,保密,幼儿园明显人少了
中立,2024-04-19 06:37:35 北京时间,保密,没怎么发现人口少了，小区新生儿很多，二胎三胎的也多[doge]
负面,2024-04-19 12:54:58 北京时间,保密,冷热不均，景区人多地铁人多只是暂时的。大多数时候，大多数地区人口越来越少是大势所趋。
正面,2024-04-19 13:56:03 北京时间,保密,景区是外面的人过来玩的。
中立,2024-04-19 14:44:47 北京时间,保密,"回复 @saniboy : 我们这里3线城市，小学都在扩建了，你说的情况，要等这批孩子成年后才看得出来[doge]。至少2,30年是看不出来的[笑哭]"
正面,2024-04-19 21:48:08 北京时间,男,因为烦人的外码太几把多了，希望外码们早点离开南京
负面,2024-04-20 04:24:13 北京时间,男,坐坐地铁能花几个钱啊
负面,2024-04-20 07:58:37 北京时间,男,回复 @saniboy : 不说现在劳动力往城市转移，但论小孩子入学的难度时候，你就知道到底多不多了
正面,2024-04-20 08:33:46 北京时间,保密,越少越集中，边缘效益非常低。
正面,2024-04-20 08:41:43 北京时间,男,"一看就不是研究旅游经济的。短期的局部人流高峰和常态的人口分布能相提并论吗？,你怎么不看看景区爆满的同时，城市人流少了多少，交通拥堵减轻了多少？"
负面,2024-04-20 10:59:32 北京时间,女,回复 @saniboy :我在北京打工租房子，小区里好多孩子幼儿园呢，孩子特多
中立,2024-04-20 11:01:56 北京时间,女,"回复 @地法天-天法道 :一线城市人口就没少过，未来人口趋势就是1线城市人口占大头  ，,小城市人口只会越来越少，你去看看幼儿园2023年倒闭了多少"
中立,2024-04-20 19:08:22 北京时间,男,[笑哭]
中立,2024-04-21 15:02:47 北京时间,保密,年轻人少，老人多
中立,2024-04-21 17:24:05 北京时间,男,回复 @地法天-天法道 :[呲牙]那你这么说贵州也人多啊， 贵州广东 生育率还是正数
负面,2024-04-21 18:11:04 北京时间,男,你看到的只是从农村去城市的人口 新增人口可不多
负面,2024-04-21 18:41:37 北京时间,女,不影响南京生育率远低于国内平均水平
负面,2024-04-22 08:29:39 北京时间,男,回复 @saniboy :现在农村小孩都朝城里走了
负面,2024-04-22 13:31:08 北京时间,男,回复 @saniboy :少点好啊，我那个时候一个班九十人黑板都看不到，一级十一个班
中立,2024-04-23 09:40:49 北京时间,保密,回复 @saniboy : 农村和县城根本没有公交车[笑哭]
负面,2024-04-23 10:03:57 北京时间,女,回复 @bili_575678999 :你说的不是山里？
负面,2024-04-24 07:10:42 北京时间,保密,回复 @saniboy : 人家这是一个梗。就是那一个。在火车上问人家买没买到票的记者。
中立,2024-04-24 07:15:05 北京时间,女,回复 @尘心凡土 : 难道不是 李佳琪的梗 ？[藏狐]
正面,2024-05-03 17:40:16 北京时间,保密,目前还是不觉得人少的，因为虽然出生少了，但之前一胎七八个那代人还没死啊，也就60-70岁吧。再过三十年应该就能感受到人口少了
负面,2024-05-05 04:18:14 北京时间,男,人肯定不少啊， 不然怎么会35岁找工作嫌你老，65岁退休嫌你早，这种环境下，你怎么去生育？？
中立,2024-05-05 10:41:22 北京时间,女,基本都是附近的人去一日游，我沈阳本地人去沈阳故宫看看，一天消费不到100
负面,2024-05-12 14:38:00 北京时间,男,回复 @saniboy : 有没有可能，我们人口一直在涨，否则怎么从我上学时的13亿变成了14亿？
中立,2024-05-19 05:14:33 北京时间,男,都挤在城市了，一个一线城市，汇聚了无数个小县城的年轻牛马，能不多人吗[吃瓜]再看看小城市人多不多呢？
负面,2024-06-08 07:56:42 北京时间,男,来我们这里的农村看看，不说农村了，到镇里面去看看，大把大把的以前住了人的房子现在全空了
中立,2024-08-12 12:55:00 北京时间,保密,评论区这么多人没一个发现楼主在玩梗嘛
中立,2024-04-18 04:21:09 北京时间,男,生容易，抚养太难了
中立,2024-04-18 04:34:27 北京时间,保密,"是的，我做教培的，有钱人会生很多，5个左右的大有人在。我农村的，老家很多没读大学的青年早结婚生子了，一般2个左右。,只有苦逼农村大学生，天天上班，想着挣钱，对象都难得找。"
正面,2024-04-18 05:17:34 北京时间,保密,"这个也和时代有关，以前底层的人为什么能生，因为生儿防老，现在工业化时代，又不种地，再加上少生优生的思想洗礼，很难说会怎么样。,就拿最现实的情况来说，生了，除非散养，底层人又没钱，那他们只能像牛马一样拼命干活打工养家，在传统思想下可能还会想要接班人，要是受不得这个苦，估计大多数人就只能离婚了"
负面,2024-04-18 05:40:06 北京时间,女,回复 @木道士傅长亭 : 农村现在也不怎么生了，一方面是很难娶到媳妇，另一方面现在强制教育，养小孩的成本也高，不像以前一样光吃饭就行了，而且农民也不怎么种田了，不赚钱，小孩的劳动力没什么用武之地。
负面,2024-04-18 05:50:28 北京时间,保密,回复 @小狗赛虎 :我在北京的时候身边好多30多了都没结婚，去小城市大多数20多就结婚了，不过这些结婚的绝大多数也就生一个
负面,2024-04-18 05:54:06 北京时间,保密,@不见兔子不落泪 底层人现在老婆都找不到。还生个毛。
负面,2024-04-18 09:31:37 北京时间,女,回复 @痕丿虚空 : 小城市二十多就能结婚，一般都是家里备好了房子父母有工作的土著，在当地其实算混得不错。北京30多不结婚的应该不是北京有房的土著吧。在当地有房能定居下来，才能考虑结婚的事。
正面,2024-04-18 15:59:38 北京时间,男,更准确的说法应该是富人和低学历的人最能生，二本毕业找不到好工作的年轻人会选择不生，但是初中辍学的找不到好工作的还是会生
正面,2024-04-18 16:56:50 北京时间,男,潮汕地区还是多子多福，再看看贵州落后山村，再穷也得生三个，而且16岁就早早结婚生子
中立,2024-04-18 22:38:58 北京时间,男,富人生的多好理解。穷人生的多，是因为多生几个比生一个光宗耀祖的概率高吗？
负面,2024-04-18 23:29:47 北京时间,保密,现在底层想结婚也没那么容易了，老家村子里三十多岁的大龄单身男女数量很多了
中立,2024-04-19 01:23:39 北京时间,男,回复 @静默模式窗口 :还是那句话 都是第一次做人 凭啥要受苦？
负面,2024-04-19 02:39:59 北京时间,保密,回复 @GamemanX : 你只看到了同样学历的人，，现在低学历的除非家里有矿的已经结婚很难了，站在女方的角度来看，你低学历家庭还没钱没背景，嫁给你无异于扶贫。所以穷人且没低学历的大概率都会绝后，这是毋庸置疑的。随着穷人绝后，农村的地就空出了，是回归国有还是归于资本就看未来了
中立,2024-04-19 03:44:33 北京时间,男,回复 @朧-Souki゜ : 唉，老一辈吃苦思想根深蒂固，我村里老人见到晚辈就一个劲说多大了还不结婚啊，要是跟他们说现在时代变了，结婚养孩子房贷车贷彩礼能把人压死，他们就说年轻人得吃苦，要多受罪，才行，我都服了
中立,2024-04-19 03:57:54 北京时间,男,回复 @爱吃猫的鱼耳 :你的说法对应的是城市城镇的的情况，确实如此，部分农村地区还有那种老式的指腹为婚，娃娃亲，比如那种近亲表亲结婚的，15岁左右就结婚的，中国太大了，所以不要只用一个地区的看法看待全国，又比如，虽然过去几年，很多人出国旅行过了，但是实际情况是14亿人有护照的才1亿人，绝大多数人都没出过国
中立,2024-04-19 11:35:35 北京时间,保密,回复 @静默模式窗口 : 能考虑这些的都不是底层。按照美式快乐教育的标准，随便打打工能养十个。觉得难的原因是贪婪，明明是张佃户却天天想过王员外的日子，现代化点的词叫消费主义陷阱
负面,2024-04-19 11:46:54 北京时间,男,回复 @我看不下去了就注 : 是因为好养活，一张嘴一碗饭罢了，你考虑小孩的花销问题那你就没到穷这个字上
负面,2024-04-19 14:08:06 北京时间,男,回复 @我看不下去了就注 :是这样啊，如果一个孩子只要能养活不培养 成才的概率是千分之一，那么生个三四个也能提个三四倍的概率
中立,2024-04-19 15:37:12 北京时间,保密,回复 @十二点桐人 :[微笑]别的不说你能熬得过中年不淘汰吗吗，毕竟30不如18的。
负面,2024-04-19 16:28:57 北京时间,保密,回复 @我看不下去了就注 :生得最多的只能是最穷的那批人，这无可置疑
正面,2024-04-20 12:17:44 北京时间,保密,现在底层人也不想生了，养孩子又贵，又不希望自己的孩子条件太差，为啥要小孩。几十年前有口饭吃就算养孩子，现在想不给孩子补课，培养点兴趣爱好，都觉得自己对不起小孩。既然现在都这样了，那不就算了
中立,2024-04-21 12:28:11 北京时间,保密,回复 @十二点桐人 :兄弟，底层人也有女的[脱单doge]
负面,2024-04-21 18:24:22 北京时间,女,回复 @痕丿虚空 :平均初婚年龄接近三十了，以后二十多结婚也就搁农村能看到了
中立,2024-04-22 06:07:42 北京时间,男,没错，富人没有那么多心理负担有钱去培养孩子，而底层人实际上不懂那么多，只是当当作为一个动物去繁衍而已，对于孩子没那么多想法，不死就行，而不上不下的家伙们，思想包裹大，孩子生了养的起吗，孩子会不会怨恨自己，自己究竟有没有那个资格去教育孩子，自己能不能给孩子最好的等等等等[脱单doge]
正面,2024-04-22 09:09:14 北京时间,男,诡异的是最富最穷的人都是最少的，但生育率是最高的
中立,2024-04-22 12:44:58 北京时间,保密,"回复 @爱吃猫的鱼耳 : 合着女的都是高收入高学历家境好呗,结婚不都是讲究门当户对,什么门配什么锁呗,你也是不是个正常人"
负面,2024-05-10 02:50:27 北京时间,保密,回复 @我看不下去了就注 : 穷人生的越多劳动力就越多，反正也没钱教育喂口饭管活就好了，孩子越多财富就越多，晚年就更容易享清福。
中立,2024-04-18 04:21:09 北京时间,男,生容易，抚养太难了
中立,2024-04-18 04:34:27 北京时间,保密,"是的，我做教培的，有钱人会生很多，5个左右的大有人在。我农村的，老家很多没读大学的青年早结婚生子了，一般2个左右。,只有苦逼农村大学生，天天上班，想着挣钱，对象都难得找。"
正面,2024-04-18 05:17:34 北京时间,保密,"这个也和时代有关，以前底层的人为什么能生，因为生儿防老，现在工业化时代，又不种地，再加上少生优生的思想洗礼，很难说会怎么样。,就拿最现实的情况来说，生了，除非散养，底层人又没钱，那他们只能像牛马一样拼命干活打工养家，在传统思想下可能还会想要接班人，要是受不得这个苦，估计大多数人就只能离婚了"
负面,2024-04-18 05:40:06 北京时间,女,回复 @木道士傅长亭 : 农村现在也不怎么生了，一方面是很难娶到媳妇，另一方面现在强制教育，养小孩的成本也高，不像以前一样光吃饭就行了，而且农民也不怎么种田了，不赚钱，小孩的劳动力没什么用武之地。
负面,2024-04-18 05:50:28 北京时间,保密,回复 @小狗赛虎 :我在北京的时候身边好多30多了都没结婚，去小城市大多数20多就结婚了，不过这些结婚的绝大多数也就生一个
