情绪标签,时间,性别,评论
负面,2024-12-08 12:53:01 北京时间,男,回复 @A10攻击鸡 : 减掉的主要还是拉低GDP的底层，这样其实好像还能加快我们成为发达国家？这个方法真不错
负面,2024-12-08 13:24:44 北京时间,保密,回复 @鸿梦_ : 这话虽然残忍，但现实还真就是这样。即使是世界工厂也没有让14亿人都过上发达国家生活的能力，如果我国现在只有7到10亿人口应该就是最完美的。
中立,2024-12-08 13:36:47 北京时间,保密,回复 @通碧霞光 : [辣眼睛]说起来那么好听，其实就是管生不管养。结合大学扩招加大学生干家政，那更是管读书不管就业。
中立,2024-12-08 15:21:53 北京时间,保密,回复 @鸿梦_ : 有种脚痛砍脚的感觉[辣眼睛]
负面,2024-12-08 15:58:08 北京时间,男,延时退休应该也能补点
负面,2024-12-08 18:03:13 北京时间,男,回复 @鸿梦_ :世界工厂嫌工人多余，林子大了啥鸟都有啊真是
负面,2024-12-08 19:24:25 北京时间,保密,下政策了那才是急得烧眉毛了
负面,2024-12-09 00:40:56 北京时间,女,回复 @以洴澼絖为事 :谁愿意当世界工厂啊。
负面,2024-12-09 04:50:45 北京时间,保密,回复 @肝粮 :那就不急，跌到一个亿人口再说
负面,2024-12-09 05:01:29 北京时间,保密,回复 @肝粮 :但是现在不急的话10-15年后人口结构会出大问题的，参考当前日本和韩国人口高度老龄化，养老金都发不出来
负面,2024-12-09 05:08:32 北京时间,保密,回复 @那只信使中毒不轻 :没人在乎10-15年以后
中立,2024-12-09 05:11:56 北京时间,保密,根本不急，什么时候公职人员 30必须生一个 35生俩否则开除公职才叫急了[滑稽]
负面,2024-12-09 05:51:30 北京时间,男,回复 @berserker-胡桃 :咱们老百姓是不愿意当世界工厂，可是那些能改变的人不愿意改变啊
负面,2024-12-09 05:59:38 北京时间,保密,因为觉得还可以靠老一辈的催生救一救。可以以不生为耻的那一代也有走的一天
负面,2024-12-09 06:03:19 北京时间,男,回复 @斯派克酋长 :我特别不理解这种老年人，他们很自私根本没想过到底为什么要生
负面,2024-12-09 06:14:28 北京时间,男,回复 @以洴澼絖为事 :因为所谓的世界工厂有好多都是低端产业，这些低端产业其实完全可以用自动化设备取代的，为什么迟迟产业不升级？就是为了给海量的底层人留口饭吃！
负面,2024-12-09 07:12:26 北京时间,保密,回复 @鸿梦_ :小伙子，进入社会了吗
负面,2024-12-09 07:44:32 北京时间,男,回复 @那只信使中毒不轻 :有没有一种可能当今的老年人活不了那么久
正面,2024-12-09 08:05:21 北京时间,保密,政府并没急，人口下降肯定是利大于弊的
中立,2024-12-09 08:17:17 北京时间,男,回复 @通碧霞光 :有个四千万左右就能实现富裕生活了！[doge]
负面,2024-12-09 08:23:46 北京时间,保密,你们吉林民政局里写了 你难道忘了登记时的承诺了吗？ 街道在调解 法院在劝能过就先过一下， 消息不灵
负面,2024-12-09 08:34:23 北京时间,保密,回复 @2022初见2022 :通货膨胀
正面,2024-12-09 08:47:46 北京时间,保密,是啊，国家层面其实根本没在急。比如个税抵扣专项里，只能抵一个三岁以下小孩抚养，其他根本没得税收优惠。子女教育抵扣这一条也根本不算鼓励生育，成人继续教育也能抵，都属于鼓励提高现有人口素质。
正面,2024-12-09 08:49:06 北京时间,男,"BV1QXUoYCEwP,这叫不急？这已经是国家层面上的大招了。"
负面,2024-12-09 08:50:45 北京时间,男,回复 @我见青山不见我 :没钱搞这些不代表不急
负面,2024-12-09 09:53:46 北京时间,保密,回复 @丙午之兆 :你不在乎≠所有人不在乎
负面,2024-12-09 10:30:29 北京时间,男,回复 @槐峰怠阳 :就是因为自私才生的，以前生下来是劳动力
中立,2024-12-09 10:43:10 北京时间,男,回复 @A10攻击鸡 :看人也一样，不看他说啥要看做啥[doge]
负面,2024-12-09 10:46:45 北京时间,保密,回复 @biubiubiu自牧 :你看，你很急，你就会到处发帖，一眼就能看出来娶不着老婆急得上蹿下跳。真的急了必然伴随从上至下的有效行动政策，何况我国这种组织力执行力极强的政府。
负面,2024-12-09 10:53:04 北京时间,女,回复 @biubiubiu自牧 :当然是不急，这种东西我也会发，如果真有认为它能解决问题那么这些人无一例外是都是莎峦如果这就是所谓的大招，那正如前面说的全是莎峦，但我想能到达这个程度的人无一例外是人精，那就只能认为其目标并不在此。
负面,2024-12-09 10:55:58 北京时间,女,回复 @推车吧购买力很强爆赞 :写啥？没兴趣
负面,2024-12-09 11:11:37 北京时间,男,回复 @我见青山不见我 :BV1QXUoYCEwP打脸吗
负面,2024-12-09 11:16:42 北京时间,女,回复 @biubiubiu自牧 :这都什么啊？一遍一遍发，我就这么跟你讲你发这玩意，就你所谓的大招效果跟演讲没区别，而且连传播都称不上只能说是建议性，倡导性，这就是你所谓的行动了？建议了解一下真正的行动了是什么样子，近代那么多例子都能充分体现什么叫做真正的行动了
负面,2024-12-09 11:22:54 北京时间,男,回复 @berserker-胡桃 :我又不是发给你的，你急啥？
负面,2024-12-09 11:30:38 北京时间,女,回复 @biubiubiu自牧 :这是我楼下，你视频早就发给过我，看到就顺手回复了，你有意见？
负面,2024-12-09 11:39:05 北京时间,男,回复 @berserker-胡桃 :我发那条@的又不是你，吞评太多了跟你解释不了，如果你看不明白体制是怎么运作的，我可以教你看。不要脱离事实，也不要盲目乐观。
中立,2024-12-09 11:46:48 北京时间,保密,原来是这样...[辣眼睛]
负面,2024-12-09 11:50:10 北京时间,保密,回复 @那只信使中毒不轻 :至少该在乎的不在乎
负面,2024-12-09 11:56:36 北京时间,男,回复 @我见青山不见我 :不好意思你猜错了，我才是那个有车有房被父母狂催死不结婚那个。我不结婚不生娃不代表我会鸵鸟心态说社会人口结构没问题。世界有时候确实是个草台班子，中国只是比绝大多数草台班子要好，但是不代表能解决所有问题。
负面,2024-12-09 11:57:04 北京时间,保密,回复 @太玄经大乘 :在坐的这辈子估计都看不到 人口到一亿。哪怕现在刚出生的大部分也看不到。 现在一年减少才减少100-200万。  哪怕现在开始每年减少2000，也就是80-90那两代 每年出生的人数，  也要65年。 按照现在的出生率 再低 一年100万还是问题不大的。 减少再大2000万还是到不了的。到1亿人口要65年。到7亿最快也要50年。 那是2074年。 现在还有800万出生呢，到7亿都差不多本世纪末了。
负面,2024-12-09 12:00:24 北京时间,保密,回复 @biubiubiu自牧 :嗯嗯，你好棒👍🏻
负面,2024-12-09 12:01:00 北京时间,女,回复 @biubiubiu自牧 :你直接发在我楼底了默认@的就是我，要不你自己往上翻翻？
负面,2024-12-09 13:33:56 北京时间,男,回复 @biubiubiu自牧 :问问你爸你妈吧 你就知道了
负面,2024-12-09 13:41:38 北京时间,保密,回复 @berserker-胡桃 :各地都有2胎3胎补贴，不着急干嘛给补贴？
负面,2024-12-09 13:55:20 北京时间,女,回复 @似蛭刀狱 :前几天艾滋病日的时候，有个共青团发的一篇微信推文，内容是带央视新闻的那种像海报一样的图片，其中有一张是丈夫得了艾滋病也可以通过抗病毒治疗获得健康的宝宝。就……之前从来没有见到过这样内容的宣传，看到的时候有点震惊。
中立,2024-12-09 14:17:05 北京时间,保密,回复 @berserker-胡桃 :哥们，我怕，不结婚生娃，被判刑或者罚钱[大哭]
负面,2024-12-09 14:19:56 北京时间,保密,回复 @薄荷味的小富婆 : 比读了两年发现室友是艾滋病好。比你接受了室友是艾滋病但学校还是把你赶出寝室好。比你接受了室友是艾滋和学校把你赶出寝室后疾控中心还要警告你别到处乱说好。
正面,2024-12-09 14:32:06 北京时间,保密,回复 @biubiubiu自牧 :我理解的“大招”是出台像“社会抚养费”那样的规定，不生少生罚款。(要他们发钱鼓励多生我是从来不指望的[笑哭])
中立,2024-12-09 14:37:47 北京时间,男,回复 @这_是_一_个_昵_称 :留口饭?有没有一种可能是把饭绑在可以被优化的工作上?[惊讶]
负面,2024-12-09 14:37:50 北京时间,男,回复 @自由民2 :中国很大，各个地方的差异巨大，随便一条大政策都需要经过深思熟虑，不然后果谁都没法预料。而最有效的方法就是把人口问题纳入考核里，让各地班子八仙过海各显神通。
中立,2024-12-09 15:26:14 北京时间,保密,本来就不急，中国人口优化就要有用的人口，淘汰无用的人口
负面,2024-12-09 15:28:44 北京时间,男,回复 @肝粮 : 要看老年人和年轻人和新生儿比例。你看老年人占百分之三十你看慌不慌
负面,2024-12-09 15:59:46 北京时间,保密,回复 @通碧霞光 :过日子要消耗地球资源的
负面,2024-12-09 16:17:34 北京时间,男,回复 @这_是_一_个_昵_称 :再一个，真要像你说的那么轻松，那现在为啥要鼓励生育为人口问题着急呢？这不是正好可以离开低端了吗？
正面,2024-12-09 17:28:40 北京时间,保密,人口减少是好事，人口结构性变老那就不是了
负面,2024-12-09 18:32:15 北京时间,保密,回复 @berserker-胡桃 :你们城市的街道办在劝那个闹离婚夫妻和好，你们那个法院在拖着要劝和好呢， 什么个笨人
中立,2024-12-09 22:14:23 北京时间,保密,回复 @这_是_一_个_昵_称 :不留饭吃更好[吃瓜]
负面,2024-12-09 22:48:07 北京时间,女,回复 @推车吧购买力很强爆赞 :神金，哪个城市不劝？又不是吉林特例
负面,2024-12-09 23:28:46 北京时间,保密,回复 @肝粮 :要看老龄化，目前中国老年人（50岁以上）保有量至少为5亿
负面,2024-12-09 23:40:58 北京时间,保密,回复 @这_是_一_个_昵_称 :自动化设备、比人工贵多了
负面,2024-12-10 00:57:31 北京时间,保密,回复 @那只信使中毒不轻 :现在多生能解决这个问题，但问题是以后能一直保持多生吗？就现在这个社会情况，以后的日子只会更加艰苦，生的人只会更少，你如果现在多生了，解决了当下问题，等过四五十年后，这批人老了，还是会出现现在这个情况的，只是把它延迟爆发了而已，然后你继续多生？只是来回重复罢了
负面,2024-12-10 00:59:18 北京时间,男,整天抱怨找不到工作，这会儿又喊着救生育；这类人有脑子吗？
中立,2024-12-10 01:00:57 北京时间,保密,回复 @这_是_一_个_昵_称 :确实，国家需要的是有技术的工人，[笑哭]
中立,2024-12-10 01:05:31 北京时间,保密,肯定着急，都在捞，速度慢一点都捞不着了也捞不久了[呲牙]
中立,2024-12-10 01:09:33 北京时间,保密,2050年不知道能不能看到那一天
负面,2024-12-10 02:43:16 北京时间,保密,回复 @以洴澼絖为事 :你知道自动化吗？机器人 ai？你以为还是无脑堆人口那一套？
负面,2024-12-10 02:53:46 北京时间,保密,回复 @肝粮 :当年呼吁多生也是人多力量才大。
负面,2024-12-10 05:10:01 北京时间,保密,回复 @A10攻击鸡 :那为啥还要开放三胎[思考]
中立,2024-12-10 07:45:03 北京时间,保密,回复 @A10攻击鸡 :你只看人口出生率一点不看人口老龄化啊[抠鼻]除非一次性疾病带走65以上人口，现在每年出生率几百万那么意味着80后的父母都退休了，80后离退休越来越近了
负面,2024-12-10 08:22:44 北京时间,男,回复 @陈苟住 :你知道你能解释解释为什么能实现自动化的地方害怕人口减少吗？
负面,2024-12-10 09:30:17 北京时间,男,回复 @鸿梦_ :减掉的是底层？其实是中层。
负面,2024-12-10 10:22:19 北京时间,保密,不至于动摇军队的核心人力，美国才2，3亿人口随随便便都能规模成军，怕毛线？
负面,2024-12-10 13:36:09 北京时间,男,回复 @A10攻击鸡 :越南简朴在泰国的人都能过来
中立,2024-12-10 16:04:15 北京时间,保密,拆学校，辞老师，限制城市化，住宅郊区化，才会真正提高生育率。补贴不会提高一点生育率。
负面,2024-12-10 16:35:25 北京时间,保密,回复 @以洴澼絖为事 :世界工厂会随着工资变高换国家的，靠低端制造业你怎么长工资？几十年前的计划就是人口达到16亿巅峰然后再慢慢降下来。
负面,2024-12-10 16:58:47 北京时间,保密,回复 @biubiubiu自牧 :纯纯的二货，急不急不要看他吹什么玩意，要看他做什么，不懂就想想疫情期间对普通人管控有多严厉
负面,2024-12-10 18:42:40 北京时间,男,回复 @殖人共享爸爸 :那现在为啥慌得了不得似的
